[2023-11-30 21:05:49] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 21:08:15] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 21:08:15] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 21:08:15] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 21:08:21] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 21:08:27] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 21:08:27] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 21:08:27] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 21:08:35] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 21:08:35] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 21:08:35] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 21:08:38] INFO  FileWorker:99 - Вивід на екран колекції
[2023-11-30 21:08:41] INFO  FileWorker:32 - Зміна параметрів каменя "1322313213"
[2023-11-30 21:08:42] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 21:08:45] ERROR FileWorker:62 - Введена цифра, якої немає у виборі!
[2023-11-30 21:08:50] INFO  FileWorker:16 - Завершення роботи програми
[2023-11-30 21:11:35] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 21:11:35] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 21:11:35] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-12-01 15:49:59] INFO  FileWorker:30 - Початок роботи програми
[2023-12-01 15:49:59] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-12-01 15:49:59] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-12-01 15:50:03] INFO  FileWorker:99 - Вивід на екран колекції
[2023-12-01 15:50:10] INFO  FileWorker:32 - Зміна параметрів каменя "1322313213"
[2023-12-01 15:50:11] ERROR FileWorker:62 - Введений параметр, якого немає у списку: adssaddsa
[2023-12-01 15:50:19] INFO  FileWorker:16 - Завершення роботи програми
[2023-12-10 13:29:40] INFO  FileWorker:30 - Початок роботи програми
[2023-12-10 13:29:40] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-12-10 13:29:40] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-12-10 19:14:21] INFO  FileWorker:30 - Початок роботи програми
[2023-12-10 19:14:21] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-12-10 19:14:21] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2024-05-16 17:05:34] INFO  FileWorker:30 - Початок роботи програми
[2024-05-16 17:05:34] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2024-05-16 17:05:34] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2024-05-16 17:05:38] INFO  FileWorker:27 - Додавання каменя до колекції
[2024-05-16 22:25:04] INFO  FileWorker:30 - Початок роботи програми
[2024-05-16 22:25:04] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2024-05-16 22:25:04] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2024-05-16 22:26:00] INFO  FileWorker:30 - Початок роботи програми
[2024-05-16 22:26:00] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2024-05-16 22:26:00] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2024-05-16 22:26:05] INFO  FileWorker:99 - Вивід на екран колекції
[2024-05-16 22:38:09] INFO  FileWorker:30 - Початок роботи програми
[2024-05-16 22:38:09] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2024-05-16 22:38:09] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2024-05-16 22:42:15] INFO  FileWorker:30 - Початок роботи програми
[2024-05-16 22:42:15] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2024-05-16 22:42:15] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2024-05-16 22:42:18] INFO  FileWorker:99 - Вивід на екран колекції
[2024-05-16 22:48:09] INFO  FileWorker:63 - Введений параметр, якого немає у списку: 1
[2024-05-16 22:48:14] INFO  FileWorker:68 - Сортування масиву каменів за параметром "name"
[2024-05-16 22:48:28] INFO  FileWorker:99 - Вивід на екран колекції
[2024-05-16 22:48:44] INFO  FileWorker:26 - Знаходження камені за прозорістю
[2024-05-17 22:54:53] INFO  DatabaseWorker:35 - Початок роботи програми
[2024-05-17 22:54:53] INFO  DatabaseWorker:46 - Зчитування каменів з бази даних
[2024-05-17 22:54:53] INFO  DatabaseWorker:81 - Помилка зчитування каменів з бази даних:java.lang.ClassNotFoundException: com.mysql.jdbc.Driver
[2024-05-17 22:54:53] INFO  DatabaseWorker:84 - Зчитування каменів з бази даних відбулося успішно
[2024-05-17 22:54:53] INFO  DatabaseWorker:46 - Зчитування каменів з бази даних
[2024-05-17 22:54:53] INFO  DatabaseWorker:81 - Помилка зчитування каменів з бази даних:java.lang.ClassNotFoundException: com.mysql.jdbc.Driver
[2024-05-17 22:54:53] INFO  DatabaseWorker:84 - Зчитування каменів з бази даних відбулося успішно
[2024-05-17 22:56:31] INFO  DatabaseWorker:35 - Початок роботи програми
[2024-05-17 22:56:31] INFO  DatabaseWorker:46 - Зчитування каменів з бази даних
[2024-05-17 22:56:31] INFO  DatabaseWorker:81 - Помилка зчитування каменів з бази даних:java.lang.ClassNotFoundException: com.mysql.jdbc.Driver
[2024-05-17 22:56:31] INFO  DatabaseWorker:84 - Зчитування каменів з бази даних відбулося успішно
[2024-05-17 22:56:31] INFO  DatabaseWorker:46 - Зчитування каменів з бази даних
[2024-05-17 22:56:31] INFO  DatabaseWorker:81 - Помилка зчитування каменів з бази даних:java.lang.ClassNotFoundException: com.mysql.jdbc.Driver
